Epoch,Train Loss,Test Loss,Train Time (s)
1,0.08360275443593661,0.06939420796371996,1394
2,0.07724138583044211,0.07166176544688642,1251
3,0.07483685946265857,0.06391370096057654,1236
4,0.07351150990575551,0.06387509199045599,1231
5,0.07277268592566252,0.06368738310970366,1210
6,0.07219701155424119,0.06322819164581597,1206
7,0.07166302910596133,0.06714436451718211,1147
8,0.07134547561655442,0.06883212326653301,889
9,0.07087479854226113,0.06339136612042785,767
10,0.0704140278575321,0.06409530011564493,781
11,0.06928317730426789,0.06404335917532444,820
12,0.06909559915711483,0.06565735166333615,843
13,0.0688154701953133,0.0655978771392256,817
14,0.06862673816184203,0.06519645433314145,788
