Epoch,Train Loss,Test Loss,Train Time (s)
1,-0.9388703630683323,-0.9272576103210449,1977
2,-0.9494724723537763,-0.9194904390573502,2600
3,-0.9523809806505839,-0.9189557873606682,2141
4,-0.9540111335754394,-0.9254985871911049,1546
5,-0.9553467764337857,-0.9209378477931023,1129
