Epoch,Train Loss,Test Loss,Train Time (s)
1,0.08814112371057271,0.0671883158236742,1062
2,0.07592467694506048,0.0673404190056026,985
3,0.0740961626112461,0.0675424184333533,960
4,0.07303816814273596,0.06429251541756094,873
5,0.07246161958500742,0.06456380096450448,869
6,0.07173628189861775,0.06410146127454937,765
7,0.07147317612543702,0.06477825886197389,641
8,0.07118694965690374,0.06835744188912213,542
9,0.07084408238306641,0.06263903031311929,492
10,0.0704806553184986,0.06393150573596358,533
11,0.07036677108556032,0.0614642311539501,557
12,0.07013647422268987,0.06494593369401991,530
13,0.07000692708417773,0.06531596298702061,414
14,0.06982438422963023,0.06266450233571232,332
15,0.06952925625145435,0.06411312151886522,311
16,0.06884500349834562,0.06536601436138154,302
17,0.06852575414553284,0.06430440541915595,327
18,0.06842507214397192,0.06377961678989232,330
19,0.06822578184455633,0.06453570884466171,213
