Epoch,Train Loss,Test Loss,Train Time (s)
1,0.07462942586193481,0.05541584135964513,2438
2,0.06947061047653358,0.057369217483326795,2286
3,0.06877667892823616,0.05867246267199516,1914
4,0.06855564597696066,0.0552355101890862,1845
5,0.06836936564395825,0.05566866664588451,1781
6,0.06819056070397297,0.05687971165403724,1814
7,0.06816748843391736,0.057087894286960365,1643
8,0.06803967689474423,0.057304299312643706,1460
9,0.06753224616348744,0.055877531873062256,1125
10,0.06743633251786232,0.05869393159635365,1125
11,0.06743776084780694,0.05595942858420312,1091
12,0.06741443215608597,0.05502241242676973,1081
13,0.06744303241819144,0.05501942176371813,874
14,0.06737067156086365,0.05702125973440707,817
15,0.06728455954939128,0.055613349225372075,673
16,0.06730660834262768,0.05678203693591058,534
17,0.06702278345773617,0.055780396861955524,496
18,0.06698493769069512,0.056497343944385645,579
19,0.06702786100904147,0.05636241776496172,664
20,0.06704069962054492,0.05709256597608328,584
