Epoch,Train Loss,Test Loss,Train Time (s)
1,0.08304262341111898,0.08750489689782262,580
2,0.07677280075848103,0.0846519569363445,569
3,0.07445514232516288,0.08837453573197127,515
4,0.07317515445351601,0.08747820864617825,521
5,0.07236122059375048,0.08811038684472441,528
6,0.07165436088442803,0.08899821108579635,528
7,0.07022156369537115,0.08974811441078782,462
8,0.06961402881890535,0.09270459337159992,457
9,0.06950365867167711,0.09442560857348144,524
10,0.0691828566044569,0.09108719684556127,431
