Epoch,Train Loss,Test Loss,Train Time (s)
1,0.09770415366292,0.08531675536558032,462
2,0.07977922724485398,0.08823826642520725,423
3,0.07597956731021405,0.08429941984452308,407
4,0.0740465148717165,0.0924963649623096,391
5,0.07316660677790641,0.09061424370668829,422
6,0.07241918546259403,0.08813136684149504,413
7,0.07174891842007637,0.08994528087601066,444
8,0.07006562003791332,0.08998579801991582,426
9,0.06952642244398594,0.09140555715933442,434
10,0.0691261286765337,0.09204974423535169,439
11,0.06902855134606362,0.09472960513830185,405
