Epoch,Train Loss,Test Loss,Train Time (s)
1,0.07537091702520847,0.0577181681226939,292
2,0.0704831520140171,0.05779031009040773,294
3,0.06854943632483482,0.05581271656602621,303
4,0.06769095626473427,0.05698166287131608,314
5,0.06739826640188694,0.056738721767440436,258
6,0.06668040949702263,0.05723152055777609,277
7,0.06667702115774155,0.05746995511651039,291
8,0.06585051558017731,0.05498309740796685,287
9,0.06546114776432514,0.05533037682250142,294
10,0.06530166574418544,0.05543828996084631,298
11,0.06525958527326584,0.05459348353743553,290
12,0.06523311156928539,0.05530184958875179,305
13,0.06547185584306717,0.05493363155890256,299
14,0.06511418529748916,0.05538848606683314,300
15,0.06487354406118392,0.05501912791095674,298
16,0.06484016923904419,0.05553825430292636,340
17,0.06470551384985447,0.05585554201435298,259
18,0.06446116144657135,0.055786131404340265,274
19,0.06437771070599556,0.054196914764121175,276
20,0.06430492426753044,0.056509487802162764,290
