Epoch,Train Loss,Test Loss,Train Time (s)
1,0.08777955228053033,0.06777339373342693,1681
2,0.07808641140200198,0.06554857901483774,1547
3,0.07572763143144548,0.062123216815292835,1517
4,0.07456812757924199,0.06769530497491359,1564
5,0.0737509624786675,0.066170495076105,1289
6,0.0731837703164667,0.062472358919680115,1248
7,0.07265517305657268,0.06387829349003732,1285
8,0.07135007300302386,0.06707536690868438,1254
9,0.07093354888483883,0.06579660748131573,993
10,0.07064824541434646,0.06462787724472582,942
11,0.07046843246407807,0.06435657887905837,745
