Epoch,Train Loss,Test Loss,Train Time (s)
1,0.07659471104741096,0.056632278706878425,475
2,0.06958097073435783,0.058943391716107726,422
3,0.06839429544508457,0.060770775830373165,443
4,0.07068238826990128,0.056794572325423356,408
5,0.06903996416032314,0.056608400477096435,421
6,0.06852350212037564,0.0575747854039073,428
7,0.06765967737436294,0.05674113657325506,457
8,0.06772509728372098,0.05699642178602517,438
9,0.06744341331720352,0.05509906759858131,441
10,0.06724632660150529,0.05632330754958093,455
11,0.06726218117177486,0.05795174420438707,452
12,0.0668881495654583,0.057619440911337735,430
13,0.06703231479823589,0.05636115622706711,412
14,0.06600041371881962,0.05503686313703656,425
15,0.06598701839447021,0.054711160657927395,443
16,0.06606610670983791,0.05591619307175279,442
17,0.06565125841498375,0.055611344587057826,435
18,0.0657414864063263,0.054880873261019585,415
19,0.06586275021433831,0.05491479945555329,446
20,0.06518943755924701,0.055111377904191614,436
