Epoch,Train Loss,Test Loss,Train Time (s)
1,0.08836934452156225,0.06661667883768678,1222
2,0.07607487853864829,0.0636302643623203,1071
3,0.07362360019584496,0.06183600400947034,1086
4,0.07261903322935104,0.06379359999857843,1080
5,0.07184045494099459,0.060827187214046716,1108
6,0.07131635741591454,0.06054214694350958,905
7,0.0709672610471646,0.06576493351720274,886
8,0.07055946345031261,0.06560160554759205,944
9,0.07042024953265985,0.0641269699446857,935
10,0.07024386006096998,0.06687699061632156,739
11,0.06908776065111161,0.0648728395048529,726
12,0.0688411923289299,0.06456283795647323,737
13,0.06878267918725808,0.06687740560248494,809
14,0.06863778430521489,0.06585995951294898,700
