Epoch,Train Loss,Test Loss,Train Time (s)
1,0.12693111314028502,0.06693543216213584,585
2,0.07921832280755044,0.06288886674307287,541
3,0.0759348359555006,0.06562686670199036,516
4,0.0745186268672347,0.06367485798336565,522
5,0.07342393249124289,0.07370862361416221,537
6,0.07288825582265854,0.06200980206206441,532
7,0.07246365964263678,0.06807213315553963,544
8,0.07162030758857726,0.06237110919691622,562
9,0.0714114123210311,0.062290223801508546,569
10,0.07092161458432675,0.06192151260189712,526
11,0.07081848361492157,0.06215680867433548,513
12,0.07053687365204096,0.06283829039148986,507
13,0.07043166304826737,0.06368153448402882,531
14,0.0700829768061638,0.06456867728196085,526
15,0.06877800003439188,0.06380124772898853,547
16,0.06835902768671513,0.06400516607053577,569
17,0.06814924208521843,0.06502881882339716,528
18,0.06783961058035493,0.06496640191972256,506
