Epoch,Train Loss,Test Loss,Train Time (s)
1,0.08570280726999044,0.06484500020556151,4187
2,0.07642258377249042,0.06613045557960869,3768
3,0.07423281758452455,0.06655636077746749,3776
4,0.07327063379610578,0.06352161000669003,3529
5,0.07270918561245004,0.06217643978260458,3198
6,0.07220200440362096,0.06529313936829567,3199
7,0.07184688028146823,0.06392726495116949,2372
8,0.07169632929563523,0.06422217930294573,1713
9,0.07138796503245831,0.06538213223591446,1603
10,0.07041529568632443,0.0662704063653946,1651
11,0.0701227924786508,0.06904022432863713,1634
12,0.06986487575781843,0.06590430023521185,1634
13,0.06971557825133204,0.06517220835015178,1633
