Epoch,Train Loss,Test Loss,Train Time (s)
1,0.11221358761787414,0.0706253955066204,817
2,0.07623563716262578,0.06725210190750658,702
3,0.07394552612900734,0.06133177000470459,694
4,0.07264011127054691,0.05974131480231881,717
5,0.07187450775653124,0.06584434215538204,726
6,0.07116944469511509,0.0642007380593568,734
7,0.07110280708074569,0.061095725025981665,737
8,0.07049744905382395,0.06542920861206948,680
9,0.06911834920793772,0.061304675774648786,712
10,0.06866336485892534,0.06345671498961747,640
11,0.06848623101860285,0.06705903076380491,604
12,0.06840237312614918,0.06446615057252347,661
