Epoch,Train Loss,Test Loss,Train Time (s)
1,0.08473080451637506,0.06621197802387178,933
2,0.07802734697684646,0.06731013402342796,884
3,0.07559190044701099,0.061839161440730095,827
4,0.07399897662550212,0.06517102275043726,845
5,0.07301995348185301,0.06313405026309192,844
6,0.07220267975777388,0.06296401181071996,825
7,0.07191919782012701,0.06431019319221377,806
8,0.0701742341287434,0.06376854690909385,810
9,0.06966958998218178,0.06463303343765438,832
10,0.06953174447752536,0.06612868285365403,812
11,0.06909009382724762,0.06505076387897134,677
