Epoch,Train Loss,Test Loss,Train Time (s)
1,0.1323074822753668,0.0902185030337423,462
2,0.07867300809919835,0.09065124774351715,438
3,0.07483396471142768,0.0952213820386678,396
4,0.0734878915220499,0.08573158225975931,378
5,0.07262366160750389,0.0914447591677308,414
6,0.07192670080959797,0.09053976694494485,405
7,0.0712220534324646,0.09423070830106735,421
8,0.07082244631946087,0.09288470001518727,418
9,0.06914604744017123,0.09508088850229979,427
10,0.06872583775520325,0.09284878366440534,427
11,0.06854307642877101,0.09253894720599055,428
12,0.06819137933254242,0.09399910365045071,402
