Epoch,Train Loss,Test Loss,Train Time (s)
1,0.07728398029506206,0.05591705860756337,544
2,0.07020626523643732,0.05629474107921124,503
3,0.06841698708385228,0.05670153873227537,488
4,0.06783365497291088,0.05590336354449391,490
5,0.06729457309395075,0.05637459502927959,497
6,0.06697060649842024,0.05650081411004067,506
7,0.0668027103871107,0.05609736268222332,518
8,0.06663927816748619,0.05628427844122052,523
9,0.06595197959095239,0.05460712614655495,517
10,0.06584742706418037,0.0565238909330219,507
11,0.06584327676296234,0.05618589520081878,467
12,0.06577521355301141,0.055939757136628035,403
13,0.06564395247101784,0.056681015640497205,417
14,0.06549533785879612,0.05495119250379503,414
15,0.06512974850535393,0.054853992395102975,416
16,0.06538547410070897,0.05429768455773592,427
17,0.06528817519247532,0.055470110129565,433
18,0.06527504189014435,0.05565569611825049,463
19,0.0652222910374403,0.0566666230969131,413
20,0.06522346255928278,0.055768643781542775,399
