Epoch,Train Loss,Test Loss,Train Time (s)
1,0.07528753107488155,0.057677013754844665,796
2,0.07021172462503115,0.05634930203668773,780
3,0.06845176067054272,0.05652899403590709,729
4,0.06805002642373244,0.05588207495771348,736
5,0.06760681593120098,0.05590726000443101,764
6,0.06746943281988303,0.05828656455129385,760
7,0.06719046231905619,0.057487030653283,775
8,0.06701899277865887,0.05785558169707656,611
9,0.06645885580281416,0.05627757786400616,605
10,0.0664034946590662,0.055510213581845165,607
11,0.06647080982029438,0.05656861487776041,612
12,0.06632883656422298,0.0571965983081609,650
13,0.06620707703530788,0.0562486510053277,613
14,0.06635184254546961,0.05570097848400474,524
15,0.06610668433606624,0.05662517367303371,428
16,0.06600239033003648,0.05636439532972872,347
17,0.06597311005194982,0.05505968044325709,322
18,0.06594363923668861,0.05554241160862148,268
19,0.06600187128881613,0.05605936331860721,254
20,0.06577310180962086,0.05641471461206675,261
