Epoch,Train Loss,Test Loss,Train Time (s)
1,0.08697365618646145,0.09123836900666356,2382
2,0.07470860189596812,0.09236306806094945,2368
3,0.07290212989648183,0.09065730067715048,1921
4,0.07216229187349478,0.09579803461395205,1864
5,0.07161613135685524,0.09329912196099759,1272
6,0.07122464443445206,0.0942266492638737,1138
7,0.07095052675257127,0.09440001225657761,1085
8,0.06981528136233489,0.09227073041163385,903
9,0.06952851958721876,0.093410939052701,801
10,0.06933192793826262,0.09438186358101666,774
11,0.06913819379359484,0.09684370651468635,645
