Epoch,Train Loss,Test Loss,Train Time (s)
1,0.07371502447009087,0.056192867670208216,2055
2,0.07014385251164436,0.05767118247039616,1883
3,0.0693181518894434,0.05497504129260779,1870
4,0.06895978127479553,0.05664229680038989,1911
5,0.06868528997778893,0.055357205610722306,1662
6,0.06850963626563548,0.055795065842568874,1482
7,0.06840499060928822,0.055993249400518835,1228
8,0.06780362154126167,0.05816248841118068,957
9,0.06781826326429843,0.05591735849715769,938
10,0.06768781776130199,0.05714843748509884,947
11,0.06776069090127945,0.057922364752739666,936
