Epoch,Train Loss,Test Loss,Train Time (s)
1,0.08297244933098555,0.09365858464315534,2543
2,0.07467876808842024,0.09147550613246858,2402
3,0.07302947876155376,0.09282009334862232,4082
4,0.07211512634058793,0.08906170619279147,2302
5,0.071668425480028,0.09323341002501548,1553
6,0.0713834438169996,0.09239990755543112,1195
7,0.07102678749014935,0.09231456688791513,1241
8,0.07087191471705834,0.09511701220273971,1277
9,0.06983146092792351,0.09709976662322879,1181
10,0.0695974778632323,0.09521760244853794,845
11,0.06940571055859328,0.09562550303898752,858
12,0.06924854210863511,0.09403149321116507,928
