Epoch,Train Loss,Test Loss,Train Time (s)
1,0.08146756191730499,0.09094836902618408,1430
2,0.07602313687622547,0.08857529528439045,1369
3,0.07414975564837456,0.09153746366128325,1152
4,0.07317391356110572,0.09141404902748763,1144
5,0.0723849253565073,0.092201744440943,960
6,0.0719576834821701,0.08868455388769507,809
7,0.070581252669096,0.09655827627517283,641
8,0.07029823075056076,0.09305401498638094,761
9,0.07009365638077258,0.09554634132236242,620
10,0.06991167749762535,0.09340495988354088,524
