Epoch,Train Loss,Test Loss,Train Time (s)
1,0.10345760516673326,0.0646038539055735,428
2,0.07955223567336797,0.06766457760147751,416
3,0.07695935610085726,0.06685329109616578,378
4,0.07539631908833981,0.06427348372712731,395
5,0.07414257856607437,0.06490440255776048,404
6,0.07351781691610813,0.06725089217349887,411
7,0.07269260269254446,0.06363230151869356,416
8,0.07224917851537466,0.06255217483639718,411
9,0.07179886550307274,0.0649786735419184,419
10,0.07137299176603555,0.0641027370058,418
11,0.07101323714107274,0.06887847302481533,461
12,0.07078493643403053,0.06409664257243276,391
13,0.06915728780329228,0.06549992699176073,385
14,0.06881033320873976,0.06496253474056721,390
15,0.06850788425952196,0.06574324570409953,393
16,0.06819938349723816,0.06528520713932812,400
