Epoch,Train Loss,Test Loss,Train Time (s)
1,0.08272310722271602,0.06391119542345404,888
2,0.07622401365339757,0.0641242248043418,784
3,0.07403052566250165,0.06996837790496648,782
4,0.07293674091100692,0.0642859261278063,789
5,0.0722875450561444,0.06273136458545923,790
6,0.07153644461433092,0.06024021815508604,846
7,0.0711476416816314,0.06500177726894617,753
8,0.07091147614022096,0.06302805438451468,539
9,0.07050323123236497,0.06581991869956255,523
10,0.07026860114534696,0.07077379857003689,517
11,0.06908433624009291,0.0667495810650289,535
12,0.06877169165809949,0.06696576431207359,554
13,0.06855163467824459,0.06816362104192376,549
14,0.06847646120289962,0.06235821255110204,515
