Epoch,Train Loss,Test Loss,Train Time (s)
1,0.0835695588245988,0.06533771152421831,602
2,0.0764231709420681,0.06130029819719494,544
3,0.07422979113310575,0.06277167207188904,514
4,0.07300598479807377,0.0656497116163373,531
5,0.07218924843370915,0.06514641440100968,531
6,0.07152775724381208,0.06538003515452147,538
7,0.06983851789683103,0.061449059100821615,554
8,0.06940858446061611,0.062431429186835884,585
9,0.06938619138151407,0.06755856340192258,550
10,0.06888933274298906,0.0619875742290169,513
