Epoch,Train Loss,Test Loss,Train Time (s)
1,0.19657717019021512,0.20011743349581956,2081
2,0.19566859642148018,0.20002978515625,1867
3,0.19567120971679688,0.20012109375,1414
4,0.19565344848632812,0.20001300048828125,1146
5,0.19566068725585936,0.2000751953125,1208
6,0.19566126831054687,0.20023187255859376,1120
7,0.19564060546875,0.20004583740234375,920
8,0.19566418823242188,0.2002298583984375,803
9,0.19565377563476563,0.20012298583984375,781
10,0.19567578735351562,0.20000244140625,757
11,0.19566401245117188,0.2001231689453125,781
12,0.19566983520507814,0.20015313720703126,770
13,0.195680732421875,0.20005389404296875,748
14,0.19568308715820312,0.20016754150390625,755
15,0.19566934448242188,0.200284423828125,750
16,0.19564054809570314,0.20005999755859374,762
17,0.1956623388671875,0.20023443603515625,778
18,0.1956590869140625,0.1999581298828125,784
19,0.19565745361328124,0.2000172119140625,757
20,0.19568728637695312,0.2000626220703125,751
