Epoch,Train Loss,Test Loss,Train Time (s)
1,0.100510510096699,0.06591526623815298,847
2,0.07927541189417243,0.06879914310760796,759
3,0.07612574132308364,0.0675134064219892,770
4,0.07463672746941448,0.06444795804843306,787
5,0.07375404360443354,0.06763394902087748,785
6,0.07292172907963396,0.06671668962575496,788
7,0.07240346340462565,0.06750275265052914,756
8,0.07182245313227177,0.06324041635356843,752
9,0.07147225340083241,0.0641791925597936,677
10,0.07103993522748352,0.06401092167384922,637
11,0.07070247787237167,0.06742047402635216,674
12,0.07025358738526702,0.06395766460709273,630
13,0.06904938435479999,0.06397561918199063,617
14,0.06878839795663953,0.06765913715958595,618
15,0.06843279367685318,0.06492467570398003,629
16,0.06841162162274123,0.06571981710754335,635
