Epoch,Train Loss,Test Loss,Train Time (s)
1,0.10064390630622705,0.06588794096000493,1171
2,0.07586206742723783,0.061918319944292304,1018
3,0.07333804226517678,0.06393356677889823,1033
4,0.07242016942401727,0.0651624745260924,1024
5,0.07169849973420302,0.06626829229854048,1065
6,0.07113667934437592,0.06215985005907714,1037
7,0.06970570445656776,0.06226114247366786,920
8,0.06927041943470637,0.06816555124148727,881
9,0.06914814988176028,0.062380661809816954,758
10,0.06884384645024935,0.06610577358491719,703
