Epoch,Train Loss,Test Loss,Train Time (s)
1,0.09915281252861023,0.08013956560567022,460
2,0.05717354339063167,0.07430044245347381,404
3,0.05073073872625828,0.07841545382142066,418
4,0.048412100203335286,0.06630671957135201,379
5,0.047219546113908294,0.06888224351219834,400
6,0.04632911965399981,0.05707516116835177,390
7,0.04590822583884001,0.062421679966151715,411
8,0.04540672279298306,0.057343347473070024,408
9,0.045300541757047175,0.05888927068002522,401
10,0.04492803593277931,0.058431799884885546,420
11,0.04157528639882803,0.05514184131100774,392
12,0.04051422425657511,0.054054120952263474,432
13,0.03997586568146944,0.051549960235133765,387
14,0.03945022145807743,0.055871924187988045,382
15,0.0391139090821147,0.056696447249501944,399
16,0.03868927293717861,0.051228192837908866,401
17,0.038421559129655364,0.0538213461227715,405
18,0.03818556909710169,0.05347112064994872,391
19,0.037826608465611936,0.05435358395799995,418
20,0.037744069710373876,0.05356679625436664,414
