Epoch,Train Loss,Test Loss,Train Time (s)
1,0.0854612504631281,0.05804552415758371,463
2,0.06945558599531651,0.058219000229611996,424
3,0.06782321583926677,0.05797759187966585,387
4,0.06697199237942696,0.05571598470769822,393
5,0.06700413257181645,0.05544513078220189,425
6,0.07895576915442944,0.07466350608505308,405
7,0.09432838079333306,0.08787544594332576,420
8,0.10027015172243119,0.07875354500114917,396
9,0.08743814981579781,0.06920739427208901,417
10,0.08108515625596047,0.0676148610766977,425
11,0.08082094261348248,0.06735252298600972,400
12,0.08056750810444355,0.06849198475852608,421
13,0.0806928589195013,0.06848836849629879,391
