Epoch,Train Loss,Test Loss,Train Time (s)
1,0.10185702632963657,0.067256476001814,556
2,0.0779422162413597,0.06197897064313292,504
3,0.07523373923748732,0.06175604487583041,491
4,0.0738466085806489,0.06553489725850523,493
5,0.0730891732737422,0.06486299240775406,505
6,0.07248529404848814,0.06470097175613046,506
7,0.07163042162060737,0.06694073082692921,472
8,0.07018672126084566,0.06321954909153282,430
9,0.0697349864795804,0.06610053441487253,478
10,0.06956083222031594,0.062203321680426596,417
11,0.06914398199915886,0.06283902247436345,395
