Epoch,Train Loss,Test Loss,Train Time (s)
1,0.058874225095907846,0.056521872330456975,1236
2,0.04313596817503373,0.0484901238810271,1068
3,0.039630482038358845,0.045788738410919905,1091
4,0.03825857209861278,0.04342155708465725,1086
5,0.03724985271344582,0.04852740759961307,1134
6,0.036534808265666165,0.043957535587251184,1083
7,0.036251542002459364,0.043087553831748664,1059
8,0.0359626384600997,0.044342187108471987,1093
9,0.03586244384398063,0.040673006766475735,913
10,0.03565449278404315,0.04435784430149942,915
11,0.03582715123295784,0.043591833737678824,770
12,0.035861439414819084,0.045260730073787274,767
13,0.035977495887875556,0.044185791217721995,759
14,0.033742996812363465,0.044664099033921954,708
