Epoch,Train Loss,Test Loss,Train Time (s)
1,0.07687086898982524,0.05652665521390736,1047
2,0.07061361297592521,0.05661965195648372,1029
3,0.0693346382625401,0.0548322888314724,956
4,0.0687674807600677,0.05549372062459588,987
5,0.06831851699724793,0.059222070045769216,1017
6,0.06810351085364819,0.05687891298159957,884
7,0.06796066565141082,0.0596063966602087,789
8,0.06745518518462777,0.05779687253572047,796
9,0.06728301386982202,0.056453911980614065,839
10,0.06717827606573701,0.055207017567008736,825
11,0.06715751233398914,0.05616927943378687,679
