Epoch,Train Loss,Test Loss,Train Time (s)
1,0.13251504143128792,0.11731471011415123,2419
2,0.07573314180324475,0.09771098932996393,2375
3,0.06445627904087305,0.09206991333141923,1933
4,0.059011920243501666,0.08645630923844874,1912
5,0.05562215778206785,0.08900171249359846,1857
6,0.053179329846054314,0.08484896352887153,1810
7,0.051333693593988816,0.08001433054544031,1382
8,0.04980967983479301,0.07770496891625225,1157
9,0.048512345849474274,0.08375162331759929,1189
10,0.04755425357669592,0.07815517231449484,1082
11,0.04678108876173695,0.07944200090318919,829
12,0.046045063528170185,0.07720677782222629,792
13,0.04538718877707919,0.07654321364313364,798
14,0.04496003565937281,0.07314118804596365,547
15,0.04443457620466749,0.07569985608570277,654
16,0.0440895551952223,0.07585727381706238,480
17,0.04373639890725414,0.07691047298163176,524
18,0.043416346715639036,0.07588527614064515,461
19,0.0397277138111492,0.07074541395902634,475
20,0.03817534278184175,0.07176354535855353,487
