Epoch,Train Loss,Test Loss,Train Time (s)
1,0.0995982038229704,0.06616870526596903,807
2,0.0762103338509798,0.06087996106594801,725
3,0.07399669501284759,0.06416298753395677,717
4,0.07299929790397484,0.06777107216231525,738
5,0.07231465074717998,0.0676412393450737,676
6,0.07154926302234332,0.06366023335047066,672
7,0.07022176217337449,0.06586246656998992,618
8,0.06975718420942624,0.062325685307383534,534
9,0.06950984032154084,0.06447790405154229,472
10,0.06939044632514318,0.06589812760800123,477
