Epoch,Train Loss,Test Loss,Train Time (s)
1,0.07241415002197027,0.06240921251289547,782
2,0.04992146652340889,0.0572129964530468,732
3,0.04620088224709034,0.053228518130257724,701
4,0.04442406783849001,0.05629193784669042,712
5,0.043641403120011094,0.05206801111623645,738
6,0.042777548418194054,0.052595891181379556,719
7,0.04235504016429186,0.050799113841727375,752
8,0.04209730264544487,0.04921319949813187,686
9,0.04172260834500194,0.05148082273639738,713
10,0.041747121234983205,0.07014634898304939,711
11,0.04154736548140645,0.05120810581743717,733
12,0.04157733030766249,0.054055110745131967,681
13,0.03881709294617176,0.04829812774062157,577
14,0.03795305853337049,0.048272988747805355,594
15,0.037510226534307,0.047107121335342526,591
16,0.03716326488107443,0.04675980300270021,583
17,0.036961578980088235,0.04767343693226576,611
18,0.03667500399723649,0.045427408227697016,647
19,0.03653774110674858,0.04543767326325178,544
20,0.036337532289326194,0.04619981741346419,454
