Epoch,Train Loss,Test Loss,Train Time (s)
1,0.04486596503307422,0.04618182517029345,1921
2,0.03499794942786296,0.04266086755506694,1984
3,0.032252203803261124,0.04128107301332057,1593
4,0.030993858673175174,0.04370968359801918,1484
5,0.030260138241946698,0.04370984554849565,1351
6,0.029905091260621946,0.03983205412328243,1113
7,0.02979858323087295,0.040362320017069575,810
8,0.02975168210292856,0.03900705904699862,818
9,0.029916360232854884,0.04331264793127775,557
10,0.03014674642980099,0.03926540482789278,561
11,0.030539774366964898,0.038784670560620724,368
12,0.030847547281781833,0.038077402485534546,329
13,0.03127819715688626,0.04316998981870711,387
14,0.03180113446488977,0.04507440447621047,263
15,0.032415984940032165,0.04159005378372967,335
16,0.032797181195020675,0.04482845626119524,302
17,0.03089765380422274,0.04342856661602855,270
