Epoch,Train Loss,Test Loss,Train Time (s)
1,0.09303449526131154,0.06598022387176752,1971
2,0.07544408648431301,0.06472196006961167,1751
3,0.07358504111468792,0.06428436226584017,1738
4,0.07269820680856705,0.06220855920016766,1716
5,0.07206885365128517,0.062483099328354004,1375
6,0.07165217912197112,0.0638838319145143,1146
7,0.07130729165792465,0.06645928216725588,887
8,0.07114166932880879,0.06161564314179122,860
9,0.0707862783396244,0.06273735188506543,893
10,0.070724155549407,0.06468878332152962,938
11,0.07041073872804642,0.06691793307103217,896
12,0.07037001044392585,0.06474081165716052,773
13,0.06945902653455734,0.06520217124000191,634
14,0.06917753008484841,0.06566221808828414,677
15,0.06912909572005271,0.06544427988305689,659
16,0.06889441343665123,0.0656570926103741,674
