Epoch,Train Loss,Test Loss,Train Time (s)
1,0.11205867529571056,0.13187113800644876,1261
2,0.06975784261345863,0.12215253894403577,1264
3,0.060888710526824,0.1314363014139235,1048
4,0.05586353688418865,0.12253879308700562,1044
5,0.052533162715137006,0.1256470962613821,964
6,0.05031341328322887,0.12277982377633452,819
7,0.04438837741047144,0.11319882684201002,810
8,0.04180424052268267,0.11095358650386333,808
9,0.04027035052239895,0.1146397880613804,685
10,0.03901767218500376,0.11341929037123918,660
11,0.037992180608212946,0.11190054716542364,598
12,0.03718266985684633,0.11635111877694726,395
13,0.03462954813718796,0.10963857265561819,396
14,0.03323282853364944,0.11413834612071515,403
15,0.03238030227601528,0.11259623471461236,475
16,0.03170608104228973,0.11406870187073946,450
17,0.0311614706286788,0.11344983134046197,506
18,0.02983880881667137,0.11409098046645522,436
