Epoch,Train Loss,Test Loss,Train Time (s)
1,0.11332091022655368,0.1465064101777971,1079
2,0.0759588583484292,0.14504973369464277,1031
3,0.0649625524058938,0.12165466280654073,1002
4,0.05853888083770871,0.12878298385441303,1018
5,0.054235219521820546,0.12994111350551246,931
6,0.050997886078059676,0.1264039496742189,860
7,0.04848165401406586,0.13706193406879902,843
8,0.04277155748195946,0.11847535470873118,786
9,0.03999089447595179,0.1251167600415647,724
10,0.03830629146955907,0.12374740881845354,715
11,0.03702581446766853,0.12469249724969268,686
12,0.035991341242566706,0.1213652511537075,676
13,0.033556852458044885,0.1225447449684143,676
