Epoch,Train Loss,Test Loss,Train Time (s)
1,0.08673983577787876,0.062135779213160276,2069
2,0.07577160455882549,0.0633079254180193,1812
3,0.07377503888607025,0.06708287435211241,1806
4,0.07281054755747318,0.06367441414855421,1540
5,0.07230255368590355,0.06128871851973235,1475
6,0.07176909846246242,0.06470234998501838,1386
7,0.07152996568977833,0.06155005976185202,1231
8,0.07125576619148255,0.06406040299218148,1198
9,0.0710620916056633,0.06858861617930233,1010
10,0.070065081692338,0.06535846444591879,817
11,0.0697835722321272,0.06641536782495677,804
12,0.06963027948260307,0.06738318039663135,836
13,0.06956611969292163,0.06280903543159366,976
