Epoch,Train Loss,Test Loss,Train Time (s)
1,0.06478232131948074,0.05249545157700777,1120
2,0.04435140007038911,0.04723071775957942,1043
3,0.040818452603618306,0.047356784790754315,1036
4,0.03923693198511998,0.04473513999953866,1032
5,0.03826832198649645,0.04247285388968885,1061
6,0.037603523857394856,0.04814029353670776,1037
7,0.036998712433874606,0.045527949737384915,998
8,0.0368448041588068,0.0406654393421486,998
9,0.036460713987549145,0.04232551756408066,872
10,0.03621702929486831,0.04254097944684326,871
11,0.03614585539797942,0.04084334142319858,862
12,0.03612901393423478,0.04362485296465456,846
13,0.03378326555937529,0.041191994236782194,900
