Epoch,Train Loss,Test Loss,Train Time (s)
1,0.08343579727597535,0.0653462788015604,1842
2,0.07717719390988349,0.06829768132418394,1663
3,0.07505059988498687,0.06843853802606463,1620
4,0.07383486445099115,0.0680884699113667,1651
5,0.07300740237571299,0.06710007414594292,1591
6,0.07143303891718387,0.06308101649396121,1245
7,0.07084888049848377,0.06685129025764763,1073
8,0.07055757049024106,0.06514890499785543,1092
9,0.07044634222313761,0.06647692789137363,1140
10,0.07021035163030029,0.06485306885652244,1106
11,0.06949815576523542,0.06421230403892696,923
12,0.06929799407608807,0.0656300886273384,832
13,0.06902471930868924,0.0661308704148978,762
14,0.06896320241466164,0.06561202889308333,772
