Epoch,Train Loss,Test Loss,Train Time (s)
1,0.1163755172803998,0.1937096955254674,939
2,0.08192063338682055,0.19261716068536044,852
3,0.07075874078162014,0.18837976101785897,680
4,0.06390577372461557,0.1944911859109998,691
5,0.05922583823241293,0.1866229096055031,672
6,0.055585957915708424,0.19835415162891148,686
7,0.05269656228274107,0.18146574510633945,691
8,0.050480168475955725,0.19513197053968906,660
9,0.048528709279000756,0.18712403094768523,682
10,0.04709566130265593,0.18923483187705278,666
11,0.04569296033866704,0.18241916693747043,569
12,0.041587011077627536,0.18296402074396612,544
