Epoch,Train Loss,Test Loss,Train Time (s)
1,0.10640719545245171,0.13770809211954474,1355
2,0.07096668739378452,0.13085178922861815,1308
3,0.06100754625380039,0.1317091593295336,1251
4,0.05530806618452072,0.11940235164761544,1162
5,0.05132858987092972,0.11880880706012249,1126
6,0.04841975401341915,0.11425956968590617,1075
7,0.04600499019950628,0.11580038264393806,867
8,0.04423961990475655,0.11441810141503811,932
9,0.04266114462763071,0.13022311237826945,915
10,0.04142540257930755,0.12064885578677058,863
11,0.03737484621584415,0.11105533309280873,662
12,0.03520740218907595,0.11529786410927773,656
13,0.03399061385452747,0.11348213472217321,433
14,0.033106322414577005,0.11345653637498618,495
15,0.032400623386502264,0.11480305743589997,423
16,0.03050045511573553,0.11209069913625717,426
