Epoch,Train Loss,Test Loss,Train Time (s)
1,0.1702448400273919,0.21236126790940762,1082
2,0.09055723451822996,0.19521178025752306,971
3,0.07683611403182149,0.18458667036890983,966
4,0.0703519763827324,0.18864053473621606,998
5,0.06651696026921272,0.1828385620266199,1010
6,0.06370005539134145,0.1882795556411147,954
7,0.061936886595189575,0.18941113347187638,954
8,0.06037424394972622,0.17377208602428437,883
9,0.059139504355192184,0.19410062101483344,872
10,0.05789808750450611,0.18109310780465604,820
11,0.057159280848503115,0.19794146439433097,796
12,0.05653831706829369,0.18050440229475498,811
13,0.05092201763689518,0.18500423970073462,836
