Epoch,Train Loss,Test Loss,Train Time (s)
1,0.10914687102138997,0.10665611084178091,1511
2,0.07025375465204318,0.0988683713246137,1602
3,0.06137944487631321,0.09110189410857857,1215
4,0.05628787362823884,0.08789455260336398,1184
5,0.05290773459126552,0.08487168307229877,1089
6,0.05054407084186872,0.08749226176925004,1014
7,0.04882900125607848,0.08379240341298282,903
8,0.047577741715560354,0.08057302108593285,768
9,0.0467325343919297,0.08406819826178252,741
10,0.04626950506692131,0.08128152956813574,535
11,0.045769087427854536,0.0799520777836442,524
12,0.04555015580455462,0.0804515920765698,544
13,0.04538072301670909,0.08113712141476571,505
14,0.04544824565326174,0.08158221140690147,588
15,0.04572125633408626,0.08003458633832633,398
16,0.04209823065921664,0.07717930669337511,304
17,0.040619900964945554,0.07728732953034341,297
18,0.03988502487465739,0.07491040229983628,246
19,0.03934994900673628,0.07781520305015147,262
20,0.03895332091127833,0.07727564202807843,276
