Epoch,Train Loss,Test Loss,Train Time (s)
1,0.14183241260647775,0.1564103735089302,1616
2,0.0834393900424242,0.14252122911065818,1452
3,0.07005731293782592,0.13841501173004508,1450
4,0.06386004646979272,0.1348427529297769,1328
5,0.0601194678388536,0.12609658179059624,1190
6,0.05749046703949571,0.12156860350444913,1180
7,0.055587707636132834,0.11582576914131641,1247
8,0.0540036403901875,0.12253408990055323,1202
9,0.052802609414607286,0.11108084007352591,1192
10,0.051552589546889065,0.11036441389843822,1055
11,0.050697914116084576,0.11213099028170109,822
12,0.04994590993858874,0.12652854741364716,715
13,0.04940079625807703,0.12341453118622303,703
14,0.04893396118208766,0.11930332049727439,772
15,0.044473808923736216,0.11800362621620297,794
