Epoch,Train Loss,Test Loss,Train Time (s)
1,0.10527909219563007,0.09131713380850852,808
2,0.07636160488277674,0.0968933353163302,694
3,0.07386508634239435,0.09370852756500245,692
4,0.07249854646474123,0.09351131574437022,719
5,0.07170114616155625,0.08987659083865583,746
6,0.07134784918576478,0.09470037919469178,733
7,0.070668007363379,0.09411871398240328,668
8,0.07046245393306017,0.09393441970646381,572
9,0.070078567263484,0.09015275666862727,592
10,0.0690201367765665,0.09364264802448452,598
11,0.06866684368103743,0.0924541888460517,599
12,0.06850416504740715,0.0965495078023523,626
13,0.06786420495510101,0.09096024761721491,579
