Epoch,Train Loss,Test Loss,Train Time (s)
1,4.673499252986908,4.543328412532807,779
2,4.454157284609477,4.5378716125488285,979
3,4.399611453183492,4.529239548683167,682
4,4.376235758209228,4.553204879999161,478
5,4.359183997948964,4.507055301427841,458
