Epoch,Train Loss,Test Loss,Train Time (s)
1,0.08760197344049811,0.07229691444337367,1595
2,0.07612159337252379,0.062225611474365,1426
3,0.07394066125676035,0.06289109310880303,1416
4,0.07283767968341708,0.0641342616416514,1420
5,0.07211763237789273,0.06691774798184633,1198
6,0.07180575615763664,0.06898560106009245,1188
7,0.07044524337351322,0.06532445216551423,1171
8,0.07009324175864458,0.06369155730307102,967
9,0.06985673759430647,0.06413520491309464,956
10,0.06987177340462804,0.06534013500995935,989
