Epoch,Train Loss,Test Loss,Train Time (s)
1,0.11404531025787194,0.11464351806789637,1608
2,0.07264557241896788,0.09782942564040423,1729
3,0.06211064954300721,0.09504957264475525,1420
4,0.0561521212687095,0.08439256716519594,1381
5,0.05207751551171144,0.08394017338007688,1374
6,0.04907660587032636,0.08486377665027976,1059
7,0.04671255855212609,0.0829669102653861,1072
8,0.04487462119882305,0.08242191857099533,1125
9,0.04336949291477601,0.07799178307130933,887
10,0.04223302456314365,0.07897276956215502,713
11,0.04121374722619851,0.07892568391375243,549
12,0.04034209496031205,0.07595278607308864,520
13,0.03956405694683393,0.07580160156078637,535
14,0.0389412250670294,0.07538801477104426,276
15,0.03842137409498294,0.07553110576048494,270
16,0.03799374975884954,0.075610964467749,306
17,0.03758387160077691,0.07429994182102383,261
18,0.03721850020637115,0.07459013847634197,266
19,0.03679431662956874,0.07374365652538836,549
20,0.03648486787204941,0.07436803162284196,284
