Epoch,Train Loss,Test Loss,Train Time (s)
1,0.12946464129835367,0.17694001948460936,2746
2,0.07311667636528611,0.1697112625911832,2445
3,0.06322143631324172,0.1608536643125117,2452
4,0.0589123959183693,0.15238462075963616,1999
5,0.05639083798110485,0.15262030901759863,2030
6,0.05474502593323589,0.1542713067829609,1680
7,0.053525797529667615,0.15055247397720814,1599
8,0.05279137848779559,0.14845064863935112,1592
9,0.05218107816115022,0.15207727636769414,1520
10,0.051643253977298735,0.14860686010867358,1185
11,0.0513026467114687,0.16033391290158033,1231
12,0.05123664354324341,0.1527318207770586,1243
13,0.046218101959228514,0.1346368958428502,1103
14,0.04437077346995473,0.1478705577030778,911
15,0.043471600275188683,0.14471340429782867,964
16,0.042893060142099856,0.14277787195891142,988
17,0.04240914895713329,0.1479958521872759,909
18,0.0398534740871191,0.1365913011431694,899
