Epoch,Train Loss,Test Loss,Train Time (s)
1,0.11699991031835477,0.1761120977178216,1214
2,0.07768632140954336,0.1703629866987467,1126
3,0.06775301272546251,0.17348888924717903,1145
4,0.06237158634265264,0.16473919856548308,1130
5,0.05895192096754909,0.15741377831622957,1021
6,0.0567515637571613,0.15777518523484468,978
7,0.05520246341476838,0.15274875987693667,960
8,0.054148224472006165,0.16639258657023312,987
9,0.053499068035682044,0.16273088416829706,983
10,0.053244764222453035,0.15537516232207418,825
11,0.052866079878807065,0.157393304143101,699
12,0.04832079956332842,0.16122455978021025,619
