Epoch,Train Loss,Test Loss,Train Time (s)
1,0.06439501953721047,0.07461951697431504,653
2,0.051211200745403765,0.06129890151508152,622
3,0.045779435367137196,0.0632266263756901,603
4,0.04304341787025332,0.05867249406129122,612
5,0.04122436837479472,0.057181062048301104,618
6,0.039836644449084996,0.058999353017658,615
7,0.03880898507758975,0.05435033388435841,622
8,0.03807159656509757,0.054411016911268234,538
9,0.03733619707748294,0.05893704613298178,518
10,0.036892680649459365,0.05666440287977457,493
11,0.03662124547958374,0.05498932160437107,436
12,0.03429679752513766,0.05180756432376802,438
13,0.03342998975738883,0.053253676630556586,447
14,0.03289553799256682,0.05183989713340998,453
15,0.032480481908470395,0.05244456604868174,446
16,0.03212704714909196,0.05291433139517903,487
17,0.03092972645908594,0.053248612643219534,429
