Epoch,Train Loss,Test Loss,Train Time (s)
1,0.09101464963232478,0.18489734740182756,3092
2,0.05554626219334702,0.15286619817093014,2748
3,0.04843348829299211,0.13782010709121822,3082
4,0.045028629416103166,0.1461473923176527,3929
5,0.04294504848122597,0.1325919483974576,3510
6,0.04152520419309537,0.14675937012210488,3443
7,0.04049874288899203,0.14032642037793994,2900
8,0.0397396108345439,0.1259184961207211,2702
9,0.039217800156772134,0.140644902292639,2678
10,0.03877936749930183,0.13179341269284486,2346
11,0.03851829355619848,0.14161419901251793,2140
12,0.038345103644331295,0.1386064237356186,1582
13,0.03491945986238619,0.12413860781677068,1252
14,0.03363643133696169,0.14880329816415905,1203
15,0.03300047090301911,0.13660381048545242,1213
16,0.03252194407420854,0.12374011268280447,1227
17,0.03218692480015258,0.14142121286690235,1204
18,0.03194543391192953,0.12812141570076346,1150
19,0.03168800643185774,0.12975367902219295,1464
20,0.03148612326433261,0.1334364559687674,1475
