Epoch,Train Loss,Test Loss,Train Time (s)
1,0.08143190749883651,0.0597249683085829,313
2,0.07051223258674144,0.05600392535515129,273
3,0.06855940257906913,0.0568556974735111,283
4,0.06767091288566589,0.05803415749594569,272
5,0.06726569920182228,0.05579192043095827,238
6,0.06665471274852752,0.05673757786490023,256
7,0.06636425550878047,0.05477927762083709,278
8,0.06614284000396728,0.05662681717611849,268
9,0.0662207029491663,0.05514843699149787,277
10,0.06603276437222957,0.05633120328560472,276
11,0.06581481285095214,0.05658095817267895,279
12,0.06497221994400025,0.05462330161780119,277
13,0.06499612062871456,0.05479559614136815,283
14,0.06537956578433514,0.05498650218546391,288
15,0.06486058416962624,0.05523866981826723,284
16,0.06493515854775905,0.05565544356592,290
17,0.06446390754878521,0.05520472674351186,283
18,0.06430887335240841,0.05577344603091478,240
19,0.06445722886323929,0.05520450886525214,254
20,0.0641929181188345,0.05480446418374777,267
