Epoch,Train Loss,Test Loss,Train Time (s)
1,0.10166466012328863,0.16410463179647922,1792
2,0.06765269761249423,0.1686505000293255,1717
3,0.05918685581967235,0.15201659566536546,1112
4,0.054945662700384854,0.15580119559913874,782
5,0.05237769541293383,0.15319189947098494,714
6,0.050708419708907604,0.15014609159901737,656
7,0.04982135814383626,0.1471761010400951,514
8,0.04926847381487489,0.15863061856478453,440
9,0.04922834635272622,0.15166525727882982,340
10,0.04908713327124715,0.14741237192228437,468
11,0.04914188373029232,0.15304422157630324,439
12,0.04485579823598266,0.15618411284312606,432
