Epoch,Train Loss,Test Loss,Train Time (s)
1,0.07409333992660046,0.05589840562827885,1493
2,0.07027230302274227,0.05757410554215312,1368
3,0.06940960569858551,0.05773465619981289,1285
4,0.06893367098331452,0.05678895221278071,1390
5,0.06866742068886757,0.05583537626266479,1163
6,0.06847236298680305,0.05719704861938953,1042
7,0.0683211861294508,0.056462287820875645,903
8,0.06834249747991562,0.05837244011461735,901
9,0.06817561397492886,0.05724040473718196,869
10,0.0677945159816742,0.05660830195993185,864
11,0.06755103232622146,0.05685166021250188,871
12,0.06763345208287239,0.05747156065329909,826
13,0.06758656858980655,0.054628789154812694,657
14,0.0675248555982113,0.05712318109162152,452
15,0.06753433715879917,0.056616404980421066,250
16,0.06744826898932457,0.05598340336792171,263
17,0.06739834196686745,0.05794686269387603,267
18,0.06726849638462067,0.05711578906700015,258
19,0.06734288470327854,0.05748070014454425,256
20,0.06720275440871716,0.05806034444738179,556
