Epoch,Train Loss,Test Loss,Train Time (s)
1,0.08180993766635657,0.09121214162930846,1144
2,0.07620426778942346,0.09173451662622392,1031
3,0.0742272869311273,0.08849139789864421,1013
4,0.07302707899808884,0.0911954329572618,892
5,0.07247182976156473,0.09390120582841337,944
6,0.07187526093125343,0.08960244545526802,703
7,0.07152035235986114,0.09438088962808251,667
8,0.07012024402990938,0.09309675537236035,572
9,0.06982396215572953,0.0967205053716898,512
10,0.06969371382966638,0.09637465960159898,597
11,0.0694113952755928,0.09382688451558352,567
