Epoch,Train Loss,Test Loss,Train Time (s)
1,0.16956707407981159,0.15354221875220536,1515
2,0.08041370803564787,0.14739000052586199,1481
3,0.06797159983739257,0.1297923926562071,1445
4,0.06236680198088288,0.14060350549593567,1211
5,0.0589247206531465,0.12171143351122737,1167
6,0.05662872549518943,0.13655426865071058,1124
7,0.054978202398866416,0.1324580250121653,1154
8,0.05363239766284823,0.12199867501482367,1032
9,0.052464108119159934,0.11753875027969479,826
10,0.05150428526699543,0.12861016903445124,677
11,0.05071072151549161,0.11960251858085394,706
12,0.05001150508262217,0.12749608137086033,796
13,0.04943485516421497,0.12750115789845587,688
14,0.04464497124552727,0.12381803327798843,677
