Epoch,Train Loss,Test Loss,Train Time (s)
1,0.13595597113966942,0.2015581633299589,526
2,0.08509746112376451,0.19324286564439536,518
3,0.07393903739750385,0.18223430832475424,483
4,0.067464734621346,0.19456697434186934,491
5,0.06309497245103121,0.1856576964184642,496
6,0.05965765022039413,0.18065020251646638,447
7,0.0571343897357583,0.19002490830421448,432
8,0.05509980862289667,0.18412093692272902,425
9,0.053215872927010056,0.18927567755430938,446
10,0.05193210006207228,0.19407378322631122,419
11,0.04691980756223202,0.1865424522459507,424
