Epoch,Train Loss,Test Loss,Train Time (s)
1,0.09712141377985477,0.09043127196282148,1990
2,0.07516936919867992,0.09384733793325722,1816
3,0.07330904609978199,0.09227592790871858,1715
4,0.07246058519303798,0.09514594212919474,1530
5,0.07194257269084453,0.08980099548399448,1465
6,0.07168514411449432,0.09322826635278761,1052
7,0.071424035166502,0.09223520645871758,940
8,0.07114416776061058,0.09176802168600261,882
9,0.0707778129196167,0.09274306679144502,777
10,0.06989050172865391,0.09421015355363488,787
11,0.06962521351873875,0.09615061251074075,688
12,0.0694804245376587,0.09608935482613742,627
13,0.0693820655709505,0.09454008328728378,614
