Epoch,Train Loss,Test Loss,Train Time (s)
1,0.07483979683816433,0.05755844069458544,1214
2,0.06916970699032148,0.05613279439322651,1071
3,0.06816828250984351,0.05610625678114593,1039
4,0.06775098752280076,0.056949315732344984,1056
5,0.06747953236003716,0.055315227262675765,1068
6,0.0673754957775275,0.05673412515129894,854
7,0.06723824283480644,0.05809653843287379,844
8,0.0671649072478215,0.05535939942672849,884
9,0.06696840290129184,0.054658505162224175,912
10,0.06697412581543127,0.05485268882289529,873
11,0.0668310643474261,0.05530468520149589,839
12,0.06671850152711073,0.056311452401801944,871
13,0.06682709428071976,0.05645276989415288,915
14,0.06622305343449116,0.05590619626641274,811
15,0.06617367720405261,0.05612720016390085,672
16,0.06616716562509536,0.055857754599303006,684
17,0.06622906349102656,0.05546489758603275,702
