Epoch,Train Loss,Test Loss,Train Time (s)
1,0.12215049360568325,0.17427174236625434,3340
2,0.0685928389078627,0.1584770035035908,3104
3,0.06033438914654156,0.15198149072006345,2648
4,0.05664540197153886,0.15247257280349732,2557
5,0.05467245689506332,0.15277964786440135,2040
6,0.053278526793544494,0.1516296711489558,2012
7,0.052311791728561124,0.14975271923840047,1938
8,0.051747725928326445,0.16254490469768643,1585
9,0.05130080962739885,0.1592248136587441,1524
10,0.05096844038230677,0.14334991634264588,1494
11,0.05085433604096373,0.15408908653259276,1207
12,0.050898140247290335,0.15409324045479297,1162
13,0.050944239409516257,0.16763475793227553,1167
14,0.0509665364343673,0.17785946820676327,1094
15,0.04605156703616182,0.14722603621333838,1011
